carrier_hz,column,component,theory_a,measured_demod_v,fit_gain_v_per_a,gain_normalized_measured_a,abs_error_gain_normalized_a,status
250000000,86,Q,-8.131516293641e-20,1.577543876998e-04,-9.651625322975e-02,-1.634485202449e-03,1.634485202449e-03,measured_from_Icar_Qcar_nodes
250000000,87,I,-1.098900000000e-03,-2.894234543238e-02,3.973594587003e+00,-7.283668426327e-03,6.184768426327e-03,measured_from_Icar_Qcar_nodes
250000000,87,Q,2.997000000000e-04,1.388530374735e-04,-9.651625322975e-02,-1.438649272294e-03,1.738349272294e-03,measured_from_Icar_Qcar_nodes
250000000,88,I,-5.994000000000e-04,-2.855913166886e-02,3.973594587003e+00,-7.187228350438e-03,6.587828350438e-03,measured_from_Icar_Qcar_nodes
250000000,88,Q,-1.998000000000e-04,2.150400733205e-04,-9.651625322975e-02,-2.228019283018e-03,2.028219283018e-03,measured_from_Icar_Qcar_nodes
250000000,89,I,1.198800000000e-03,-2.918794537616e-02,3.973594587003e+00,-7.345476428730e-03,8.544276428730e-03,measured_from_Icar_Qcar_nodes
250000000,89,Q,1.398600000000e-03,6.843834572450e-05,-9.651625322975e-02,-7.090862257322e-04,2.107686225732e-03,measured_from_Icar_Qcar_nodes
250000000,90,I,1.098900000000e-03,-2.871299783350e-02,3.973594587003e+00,-7.225950510255e-03,8.324850510255e-03,measured_from_Icar_Qcar_nodes
250000000,90,Q,-2.997000000000e-04,2.460375983599e-04,-9.651625322975e-02,-2.549183066341e-03,2.249483066341e-03,measured_from_Icar_Qcar_nodes
250000000,91,I,-1.398600000000e-03,-2.861461903429e-02,3.973594587003e+00,-7.201192373244e-03,5.802592373244e-03,measured_from_Icar_Qcar_nodes
250000000,91,Q,1.998000000000e-04,1.468106655465e-04,-9.651625322975e-02,-1.521097852783e-03,1.720897852783e-03,measured_from_Icar_Qcar_nodes
250000000,92,I,-9.990000000000e-05,-2.889005812379e-02,3.973594587003e+00,-7.270509734002e-03,7.170609734002e-03,measured_from_Icar_Qcar_nodes
250000000,92,Q,2.997000000000e-04,1.506554622153e-04,-9.651625322975e-02,-1.560933595885e-03,1.860633595885e-03,measured_from_Icar_Qcar_nodes
250000000,93,I,1.998000000000e-03,-2.897660810258e-02,3.973594587003e+00,-7.292291014629e-03,9.290291014629e-03,measured_from_Icar_Qcar_nodes
250000000,93,Q,9.990000000000e-04,1.210762466752e-04,-9.651625322975e-02,-1.254464845284e-03,2.253464845284e-03,measured_from_Icar_Qcar_nodes
250000000,94,I,1.298700000000e-03,-2.915947698766e-02,3.973594587003e+00,-7.338312036924e-03,8.637012036924e-03,measured_from_Icar_Qcar_nodes
250000000,94,Q,-8.991000000000e-04,2.696563836156e-04,-9.651625322975e-02,-2.793896101351e-03,1.894796101351e-03,measured_from_Icar_Qcar_nodes
250000000,95,I,-4.995000000000e-04,-2.834634007324e-02,3.973594587003e+00,-7.133676939755e-03,6.634176939755e-03,measured_from_Icar_Qcar_nodes
250000000,95,Q,-2.497500000000e-03,4.620047971785e-04,-9.651625322975e-02,-4.786808249578e-03,2.289308249578e-03,measured_from_Icar_Qcar_nodes
250000000,96,I,-9.990000000000e-05,-2.816926153627e-02,3.973594587003e+00,-7.089113124021e-03,6.989213124021e-03,measured_from_Icar_Qcar_nodes
250000000,96,Q,1.298700000000e-03,5.810235825760e-05,-9.651625322975e-02,-6.019955843011e-04,1.900695584301e-03,measured_from_Icar_Qcar_nodes
250000000,97,I,-9.990000000000e-05,-2.889825371498e-02,3.973594587003e+00,-7.272572247177e-03,7.172672247177e-03,measured_from_Icar_Qcar_nodes
250000000,97,Q,-6.993000000000e-04,2.452327718089e-04,-9.651625322975e-02,-2.540844299304e-03,1.841544299304e-03,measured_from_Icar_Qcar_nodes
250000000,98,I,-1.098900000000e-03,-2.861338675964e-02,3.973594587003e+00,-7.200882257397e-03,6.101982257397e-03,measured_from_Icar_Qcar_nodes
250000000,98,Q,1.298700000000e-03,6.000005320804e-05,-9.651625322975e-02,-6.216575053449e-04,1.920357505345e-03,measured_from_Icar_Qcar_nodes
250000000,99,I,2.997000000000e-04,-2.917544862647e-02,3.973594587003e+00,-7.342331480392e-03,7.642031480392e-03,measured_from_Icar_Qcar_nodes
250000000,99,Q,-8.991000000000e-04,2.584086284791e-04,-9.651625322975e-02,-2.677358681382e-03,1.778258681382e-03,measured_from_Icar_Qcar_nodes
250000000,100,I,-1.598400000000e-03,-2.884015926012e-02,3.973594587003e+00,-7.257952120846e-03,5.659552120846e-03,measured_from_Icar_Qcar_nodes
250000000,100,Q,-1.998000000000e-04,1.736216572723e-04,-9.651625322975e-02,-1.798885176976e-03,1.599085176976e-03,measured_from_Icar_Qcar_nodes
250000000,101,I,-3.096900000000e-03,-2.859260839416e-02,3.973594587003e+00,-7.195653146821e-03,4.098753146821e-03,measured_from_Icar_Qcar_nodes
250000000,101,Q,-6.993000000000e-04,1.920673132803e-04,-9.651625322975e-02,-1.989999682469e-03,1.290699682469e-03,measured_from_Icar_Qcar_nodes
250000000,102,I,-4.995000000000e-04,-2.836630694213e-02,3.973594587003e+00,-7.138701828039e-03,6.639201828039e-03,measured_from_Icar_Qcar_nodes
250000000,102,Q,-2.497500000000e-03,4.571774084504e-04,-9.651625322975e-02,-4.736791920032e-03,2.239291920032e-03,measured_from_Icar_Qcar_nodes
250000000,103,I,-6.993000000000e-04,-2.883473177220e-02,3.973594587003e+00,-7.256586232152e-03,6.557286232152e-03,measured_from_Icar_Qcar_nodes
250000000,103,Q,9.990000000000e-05,2.093033466786e-04,-9.651625322975e-02,-2.168581349510e-03,2.268481349510e-03,measured_from_Icar_Qcar_nodes
250000000,104,I,-1.298700000000e-03,-2.839504167808e-02,3.973594587003e+00,-7.145933249191e-03,5.847233249191e-03,measured_from_Icar_Qcar_nodes
250000000,104,Q,-9.990000000000e-05,2.258764526439e-04,-9.651625322975e-02,-2.340294459071e-03,2.240394459071e-03,measured_from_Icar_Qcar_nodes
250000000,105,I,8.991000000000e-04,-2.900032301494e-02,3.973594587003e+00,-7.298259140425e-03,8.197359140425e-03,measured_from_Icar_Qcar_nodes
250000000,105,Q,1.298700000000e-03,5.477907181468e-05,-9.651625322975e-02,-5.675631821749e-04,1.866263182175e-03,measured_from_Icar_Qcar_nodes
250000000,106,I,-1.098900000000e-03,-2.861557166584e-02,3.973594587003e+00,-7.201432113742e-03,6.102532113742e-03,measured_from_Icar_Qcar_nodes
250000000,106,Q,-6.993000000000e-04,2.461958573687e-04,-9.651625322975e-02,-2.550822779896e-03,1.851522779896e-03,measured_from_Icar_Qcar_nodes
250000000,107,I,-8.991000000000e-04,-2.871879046090e-02,3.973594587003e+00,-7.227408290427e-03,6.328308290427e-03,measured_from_Icar_Qcar_nodes
250000000,107,Q,1.698300000000e-03,2.653588374750e-05,-9.651625322975e-02,-2.749369443956e-04,1.973236944396e-03,measured_from_Icar_Qcar_nodes
250000000,108,I,-7.992000000000e-04,-2.836605596673e-02,3.973594587003e+00,-7.138638667244e-03,6.339438667244e-03,measured_from_Icar_Qcar_nodes
250000000,108,Q,-1.598400000000e-03,3.468178975791e-04,-9.651625322975e-02,-3.593362630370e-03,1.994962630370e-03,measured_from_Icar_Qcar_nodes
250000000,109,I,8.991000000000e-04,-2.832811014707e-02,3.973594587003e+00,-7.129089172742e-03,8.028189172742e-03,measured_from_Icar_Qcar_nodes
250000000,109,Q,2.997000000000e-04,1.953401794289e-04,-9.651625322975e-02,-2.023909682485e-03,2.323609682485e-03,measured_from_Icar_Qcar_nodes
250000000,110,I,-1.398600000000e-03,-2.847319932308e-02,3.973594587003e+00,-7.165602504143e-03,5.767002504143e-03,measured_from_Icar_Qcar_nodes
250000000,110,Q,-7.992000000000e-04,2.278562944622e-04,-9.651625322975e-02,-2.360807499643e-03,1.561607499643e-03,measured_from_Icar_Qcar_nodes
250000000,111,I,-5.994000000000e-04,-2.862005611566e-02,3.973594587003e+00,-7.202560676238e-03,6.603160676238e-03,measured_from_Icar_Qcar_nodes
250000000,111,Q,1.798200000000e-03,1.325966322411e-05,-9.651625322975e-02,-1.373826975291e-04,1.935582697529e-03,measured_from_Icar_Qcar_nodes
250000000,112,I,-1.998000000000e-04,-2.858068443440e-02,3.973594587003e+00,-7.192652347545e-03,6.992852347545e-03,measured_from_Icar_Qcar_nodes
250000000,112,Q,-3.996000000000e-04,2.253010713050e-04,-9.651625322975e-02,-2.334332962228e-03,1.934732962228e-03,measured_from_Icar_Qcar_nodes
250000000,113,I,-1.198800000000e-03,-2.868754055381e-02,3.973594587003e+00,-7.219543898022e-03,6.020743898022e-03,measured_from_Icar_Qcar_nodes
250000000,113,Q,-2.397600000000e-03,3.922017424657e-04,-9.651625322975e-02,-4.063582343298e-03,1.665982343298e-03,measured_from_Icar_Qcar_nodes
250000000,114,I,-1.398600000000e-03,-2.915095817542e-02,3.973594587003e+00,-7.336168181517e-03,5.937568181517e-03,measured_from_Icar_Qcar_nodes
250000000,114,Q,-1.798200000000e-03,2.931870787009e-04,-9.651625322975e-02,-3.037696438578e-03,1.239496438578e-03,measured_from_Icar_Qcar_nodes
250000000,115,I,-2.397600000000e-03,-2.836177275138e-02,3.973594587003e+00,-7.137560747676e-03,4.739960747676e-03,measured_from_Icar_Qcar_nodes
250000000,115,Q,-7.992000000000e-04,2.549647678825e-04,-9.651625322975e-02,-2.641677016570e-03,1.842477016570e-03,measured_from_Icar_Qcar_nodes
250000000,116,I,-7.992000000000e-04,-2.839446317546e-02,3.973594587003e+00,-7.145787662468e-03,6.346587662468e-03,measured_from_Icar_Qcar_nodes
250000000,116,Q,-1.598400000000e-03,3.485749677800e-04,-9.651625322975e-02,-3.611567545522e-03,2.013167545522e-03,measured_from_Icar_Qcar_nodes
250000000,117,I,-3.996000000000e-04,-2.884293310298e-02,3.973594587003e+00,-7.258650189759e-03,6.859050189759e-03,measured_from_Icar_Qcar_nodes
250000000,117,Q,-7.992000000000e-04,2.336822917910e-04,-9.651625322975e-02,-2.421170362206e-03,1.621970362206e-03,measured_from_Icar_Qcar_nodes
250000000,118,I,-4.995000000000e-04,-2.910611461429e-02,3.973594587003e+00,-7.324882792394e-03,6.825382792394e-03,measured_from_Icar_Qcar_nodes
250000000,118,Q,4.995000000000e-04,1.578594420552e-04,-9.651625322975e-02,-1.635573665291e-03,2.135073665291e-03,measured_from_Icar_Qcar_nodes
250000000,119,I,-1.298700000000e-03,-2.853884026292e-02,3.973594587003e+00,-7.182121788735e-03,5.883421788735e-03,measured_from_Icar_Qcar_nodes
250000000,119,Q,2.897100000000e-03,-1.557366108867e-04,-9.651625322975e-02,1.613579119322e-03,1.283520880678e-03,measured_from_Icar_Qcar_nodes
250000000,120,I,-6.993000000000e-04,-2.836975562025e-02,3.973594587003e+00,-7.139569726877e-03,6.440269726877e-03,measured_from_Icar_Qcar_nodes
250000000,120,Q,9.990000000000e-05,1.645233479507e-04,-9.651625322975e-02,-1.704618055978e-03,1.804518055978e-03,measured_from_Icar_Qcar_nodes
250000000,121,I,1.898100000000e-03,-2.884869894607e-02,3.973594587003e+00,-7.260101229357e-03,9.158201229357e-03,measured_from_Icar_Qcar_nodes
250000000,121,Q,2.997000000000e-04,1.764953010970e-04,-9.651625322975e-02,-1.828658854762e-03,2.128358854762e-03,measured_from_Icar_Qcar_nodes
250000000,122,I,-9.990000000000e-05,-2.891045038601e-02,3.973594587003e+00,-7.275641677328e-03,7.175741677328e-03,measured_from_Icar_Qcar_nodes
250000000,122,Q,-1.698300000000e-03,3.256285224212e-04,-9.651625322975e-02,-3.373820590052e-03,1.675520590052e-03,measured_from_Icar_Qcar_nodes
250000000,123,I,-1.198800000000e-03,-2.869117626186e-02,3.973594587003e+00,-7.220458865054e-03,6.021658865054e-03,measured_from_Icar_Qcar_nodes
250000000,123,Q,1.598400000000e-03,6.148126732845e-06,-9.651625322975e-02,-6.370042896515e-05,1.662100428965e-03,measured_from_Icar_Qcar_nodes
250000000,124,I,-6.993000000000e-04,-2.816900314514e-02,3.973594587003e+00,-7.089048096973e-03,6.389748096973e-03,measured_from_Icar_Qcar_nodes
250000000,124,Q,1.098900000000e-03,5.938538285762e-05,-9.651625322975e-02,-6.152889370484e-04,1.714188937048e-03,measured_from_Icar_Qcar_nodes
250000000,125,I,3.996000000000e-04,-2.895333139874e-02,3.973594587003e+00,-7.286433168960e-03,7.686033168960e-03,measured_from_Icar_Qcar_nodes
250000000,125,Q,7.992000000000e-04,1.030687714458e-04,-9.651625322975e-02,-1.067890308593e-03,1.867090308593e-03,measured_from_Icar_Qcar_nodes
250000000,126,I,-2.997000000000e-04,-2.889398534435e-02,3.973594587003e+00,-7.271498063454e-03,6.971798063454e-03,measured_from_Icar_Qcar_nodes
250000000,126,Q,-9.990000000000e-05,1.992778561686e-04,-9.651625322975e-02,-2.064707751287e-03,1.964807751287e-03,measured_from_Icar_Qcar_nodes
250000000,127,I,1.098900000000e-03,-2.903987471539e-02,3.973594587003e+00,-7.308212772982e-03,8.407112772982e-03,measured_from_Icar_Qcar_nodes
250000000,127,Q,2.697300000000e-03,-1.210221286022e-05,-9.651625322975e-02,1.253904130677e-04,2.571909586932e-03,measured_from_Icar_Qcar_nodes
500000000,0,I,-7.992000000000e-04,2.728258877195e-02,3.676332147563e+00,7.421143595537e-03,8.220343595537e-03,measured_from_Icar_Qcar_nodes
500000000,0,Q,3.996000000000e-04,-2.527027325278e-04,-1.766414726355e-01,1.430596839788e-03,1.030996839788e-03,measured_from_Icar_Qcar_nodes
500000000,1,I,6.993000000000e-04,2.677485331644e-02,3.676332147563e+00,7.283034351017e-03,6.583734351017e-03,measured_from_Icar_Qcar_nodes
500000000,1,Q,-2.097900000000e-03,9.706750953768e-05,-1.766414726355e-01,-5.495170986148e-04,1.548382901385e-03,measured_from_Icar_Qcar_nodes
500000000,2,I,1.098900000000e-03,2.695685966702e-02,3.676332147563e+00,7.332541942624e-03,6.233641942624e-03,measured_from_Icar_Qcar_nodes
500000000,2,Q,1.698300000000e-03,-4.382944700304e-04,-1.766414726355e-01,2.481265942200e-03,7.829659421998e-04,measured_from_Icar_Qcar_nodes
500000000,3,I,1.698300000000e-03,2.634806797631e-02,3.676332147563e+00,7.166944367032e-03,5.468644367032e-03,measured_from_Icar_Qcar_nodes
500000000,3,Q,-9.990000000000e-05,-2.690867915202e-04,-1.766414726355e-01,1.523350023670e-03,1.623250023670e-03,measured_from_Icar_Qcar_nodes
500000000,4,I,3.096900000000e-03,2.677343819293e-02,3.676332147563e+00,7.282649422926e-03,4.185749422926e-03,measured_from_Icar_Qcar_nodes
500000000,4,Q,-2.997000000000e-04,-1.399772075557e-04,-1.766414726355e-01,7.924368239646e-04,1.092136823965e-03,measured_from_Icar_Qcar_nodes
500000000,5,I,8.991000000000e-04,2.677928645650e-02,3.676332147563e+00,7.284240210518e-03,6.385140210518e-03,measured_from_Icar_Qcar_nodes
500000000,5,Q,2.997000000000e-04,-2.647138002703e-04,-1.766414726355e-01,1.498593712568e-03,1.198893712568e-03,measured_from_Icar_Qcar_nodes
500000000,6,I,-1.998000000000e-04,2.668807656454e-02,3.676332147563e+00,7.259430185665e-03,7.459230185665e-03,measured_from_Icar_Qcar_nodes
500000000,6,Q,-1.398600000000e-03,-1.285052061168e-06,-1.766414726355e-01,7.274917050877e-06,1.405874917051e-03,measured_from_Icar_Qcar_nodes
500000000,7,I,-1.798200000000e-03,2.710816977065e-02,3.676332147563e+00,7.373699840646e-03,9.171899840646e-03,measured_from_Icar_Qcar_nodes
500000000,7,Q,1.398600000000e-03,-4.895159575266e-04,-1.766414726355e-01,2.771240242867e-03,1.372640242867e-03,measured_from_Icar_Qcar_nodes
500000000,8,I,1.998000000000e-03,2.663809115393e-02,3.676332147563e+00,7.245833641989e-03,5.247833641989e-03,measured_from_Icar_Qcar_nodes
500000000,8,Q,8.131516293641e-20,-1.403741852303e-04,-1.766414726355e-01,7.946841878973e-04,7.946841878973e-04,measured_from_Icar_Qcar_nodes
500000000,9,I,1.998000000000e-04,2.706968982290e-02,3.676332147563e+00,7.363232900718e-03,7.163432900718e-03,measured_from_Icar_Qcar_nodes
500000000,9,Q,-5.994000000000e-04,-2.796340239284e-05,-1.766414726355e-01,1.583059854271e-04,7.577059854271e-04,measured_from_Icar_Qcar_nodes
500000000,10,I,5.994000000000e-04,2.675190145362e-02,3.676332147563e+00,7.276791209237e-03,6.677391209237e-03,measured_from_Icar_Qcar_nodes
500000000,10,Q,2.197800000000e-03,-5.842142646656e-04,-1.766414726355e-01,3.307344849141e-03,1.109544849141e-03,measured_from_Icar_Qcar_nodes
500000000,11,I,1.598400000000e-03,2.678670566609e-02,3.676332147563e+00,7.286258311522e-03,5.687858311522e-03,measured_from_Icar_Qcar_nodes
500000000,11,Q,1.998000000000e-04,-1.489084670076e-04,-1.766414726355e-01,8.429983332111e-04,6.431983332111e-04,measured_from_Icar_Qcar_nodes
500000000,12,I,4.065758146821e-20,2.686939478168e-02,3.676332147563e+00,7.308750597927e-03,7.308750597927e-03,measured_from_Icar_Qcar_nodes
500000000,12,Q,-9.990000000000e-04,-6.508509881184e-05,-1.766414726355e-01,3.684587647555e-04,1.367458764755e-03,measured_from_Icar_Qcar_nodes
500000000,13,I,-7.992000000000e-04,2.702561502820e-02,3.676332147563e+00,7.351244105112e-03,8.150444105112e-03,measured_from_Icar_Qcar_nodes
500000000,13,Q,-5.994000000000e-04,-1.572106562827e-04,-1.766414726355e-01,8.899985600050e-04,1.489398560005e-03,measured_from_Icar_Qcar_nodes
500000000,14,I,4.065758146821e-20,2.681345525001e-02,3.676332147563e+00,7.293534472338e-03,7.293534472338e-03,measured_from_Icar_Qcar_nodes
500000000,14,Q,-9.990000000000e-04,-4.815766213742e-05,-1.766414726355e-01,2.726294194615e-04,1.271629419461e-03,measured_from_Icar_Qcar_nodes
500000000,15,I,-4.995000000000e-04,2.698327887214e-02,3.676332147563e+00,7.339728237023e-03,7.839228237023e-03,measured_from_Icar_Qcar_nodes
500000000,15,Q,2.497500000000e-03,-6.360667485676e-04,-1.766414726355e-01,3.600891336998e-03,1.103391336998e-03,measured_from_Icar_Qcar_nodes
500000000,16,I,1.998000000000e-04,2.709667046512e-02,3.676332147563e+00,7.370571911758e-03,7.170771911758e-03,measured_from_Icar_Qcar_nodes
500000000,16,Q,3.996000000000e-04,-2.597814283555e-04,-1.766414726355e-01,1.470670644213e-03,1.071070644213e-03,measured_from_Icar_Qcar_nodes
500000000,17,I,4.995000000000e-04,2.691069085075e-02,3.676332147563e+00,7.319983551701e-03,6.820483551701e-03,measured_from_Icar_Qcar_nodes
500000000,17,Q,-4.995000000000e-04,-1.240296554645e-04,-1.766414726355e-01,7.021547862687e-04,1.201654786269e-03,measured_from_Icar_Qcar_nodes
500000000,18,I,1.298700000000e-03,2.674435843650e-02,3.676332147563e+00,7.274739431318e-03,5.976039431318e-03,measured_from_Icar_Qcar_nodes
500000000,18,Q,-8.991000000000e-04,-2.589830453293e-05,-1.766414726355e-01,1.466150850451e-04,1.045715085045e-03,measured_from_Icar_Qcar_nodes
500000000,19,I,3.996000000000e-04,2.658415391956e-02,3.676332147563e+00,7.231162161772e-03,6.831562161772e-03,measured_from_Icar_Qcar_nodes
500000000,19,Q,-1.998000000000e-04,-1.389568778499e-04,-1.766414726355e-01,7.866605490582e-04,9.864605490582e-04,measured_from_Icar_Qcar_nodes
500000000,20,I,-1.998000000000e-04,2.659704660057e-02,3.676332147563e+00,7.234669103064e-03,7.434469103064e-03,measured_from_Icar_Qcar_nodes
500000000,20,Q,5.994000000000e-04,-2.850302724041e-04,-1.766414726355e-01,1.613609013509e-03,1.014209013509e-03,measured_from_Icar_Qcar_nodes
500000000,21,I,1.698300000000e-03,2.631127410577e-02,3.676332147563e+00,7.156936057373e-03,5.458636057373e-03,measured_from_Icar_Qcar_nodes
500000000,21,Q,8.991000000000e-04,-3.735799562857e-04,-1.766414726355e-01,2.114905127952e-03,1.215805127952e-03,measured_from_Icar_Qcar_nodes
500000000,22,I,-5.994000000000e-04,2.670076810703e-02,3.676332147563e+00,7.262882415216e-03,7.862282415216e-03,measured_from_Icar_Qcar_nodes
500000000,22,Q,-1.998000000000e-04,-2.168799378320e-04,-1.766414726355e-01,1.227797383005e-03,1.427597383005e-03,measured_from_Icar_Qcar_nodes
500000000,23,I,-9.990000000000e-04,2.655917891940e-02,3.676332147563e+00,7.224368705916e-03,8.223368705916e-03,measured_from_Icar_Qcar_nodes
500000000,23,Q,-4.065758146821e-20,-2.377646876217e-04,-1.766414726355e-01,1.346029808709e-03,1.346029808709e-03,measured_from_Icar_Qcar_nodes
500000000,24,I,4.065758146821e-20,2.659358319048e-02,3.676332147563e+00,7.233727020045e-03,7.233727020045e-03,measured_from_Icar_Qcar_nodes
500000000,24,Q,-9.990000000000e-04,-6.989927611033e-05,-1.766414726355e-01,3.957127115589e-04,1.394712711559e-03,measured_from_Icar_Qcar_nodes
500000000,25,I,-2.497500000000e-03,2.715481878521e-02,3.676332147563e+00,7.386388850424e-03,9.883888850424e-03,measured_from_Icar_Qcar_nodes
500000000,25,Q,-1.498500000000e-03,-1.047269247982e-04,-1.766414726355e-01,5.928784630002e-04,2.091378463000e-03,measured_from_Icar_Qcar_nodes
500000000,26,I,-8.991000000000e-04,2.691862891541e-02,3.676332147563e+00,7.322142786598e-03,8.221242786598e-03,measured_from_Icar_Qcar_nodes
500000000,26,Q,-2.297700000000e-03,9.978047646709e-05,-1.766414726355e-01,-5.648757054523e-04,1.732824294548e-03,measured_from_Icar_Qcar_nodes
500000000,27,I,9.990000000000e-04,2.670155443474e-02,3.676332147563e+00,7.263096304407e-03,6.264096304407e-03,measured_from_Icar_Qcar_nodes
500000000,27,Q,4.065758146821e-20,-2.426525091938e-04,-1.766414726355e-01,1.373700669347e-03,1.373700669347e-03,measured_from_Icar_Qcar_nodes
500000000,28,I,-7.992000000000e-04,2.700212131429e-02,3.676332147563e+00,7.344853574288e-03,8.144053574288e-03,measured_from_Icar_Qcar_nodes
500000000,28,Q,1.398600000000e-03,-4.604400378207e-04,-1.766414726355e-01,2.606636091463e-03,1.208036091463e-03,measured_from_Icar_Qcar_nodes
500000000,29,I,1.998000000000e-04,2.639662391024e-02,3.676332147563e+00,7.180152078407e-03,6.980352078407e-03,measured_from_Icar_Qcar_nodes
500000000,29,Q,-5.994000000000e-04,-1.672493741186e-04,-1.766414726355e-01,9.468295956964e-04,1.546229595696e-03,measured_from_Icar_Qcar_nodes
500000000,30,I,-5.994000000000e-04,2.675892679890e-02,3.676332147563e+00,7.278702175114e-03,7.878102175114e-03,measured_from_Icar_Qcar_nodes
500000000,30,Q,-1.998000000000e-04,-2.253095285173e-04,-1.766414726355e-01,1.275518852712e-03,1.475318852712e-03,measured_from_Icar_Qcar_nodes
500000000,31,I,1.698300000000e-03,2.663163171472e-02,3.676332147563e+00,7.244076608359e-03,5.545776608359e-03,measured_from_Icar_Qcar_nodes
500000000,31,Q,8.991000000000e-04,-3.649108914873e-04,-1.766414726355e-01,2.065827951063e-03,1.166727951063e-03,measured_from_Icar_Qcar_nodes
500000000,32,I,-1.798200000000e-03,2.716077061875e-02,3.676332147563e+00,7.388007810110e-03,9.186207810110e-03,measured_from_Icar_Qcar_nodes
500000000,32,Q,-5.994000000000e-04,-1.428464779366e-04,-1.766414726355e-01,8.086802935082e-04,1.408080293508e-03,measured_from_Icar_Qcar_nodes
500000000,33,I,-2.697300000000e-03,2.714872407713e-02,3.676332147563e+00,7.384731027399e-03,1.008203102740e-02,measured_from_Icar_Qcar_nodes
500000000,33,Q,9.990000000000e-05,-3.277107985609e-04,-1.766414726355e-01,1.855231354628e-03,1.755331354628e-03,measured_from_Icar_Qcar_nodes
500000000,34,I,-3.996000000000e-04,2.694253113371e-02,3.676332147563e+00,7.328644434801e-03,7.728244434801e-03,measured_from_Icar_Qcar_nodes
500000000,34,Q,1.198800000000e-03,-4.231210618599e-04,-1.766414726355e-01,2.395366476213e-03,1.196566476213e-03,measured_from_Icar_Qcar_nodes
500000000,35,I,1.898100000000e-03,2.642871476420e-02,3.676332147563e+00,7.188881119385e-03,5.290781119385e-03,measured_from_Icar_Qcar_nodes
500000000,35,Q,-6.993000000000e-04,-1.401280129199e-04,-1.766414726355e-01,7.932905609833e-04,1.492590560983e-03,measured_from_Icar_Qcar_nodes
500000000,36,I,3.996000000000e-04,2.680644146058e-02,3.676332147563e+00,7.291626649773e-03,6.892026649773e-03,measured_from_Icar_Qcar_nodes
500000000,36,Q,7.992000000000e-04,-3.624247776231e-04,-1.766414726355e-01,2.051753601325e-03,1.252553601325e-03,measured_from_Icar_Qcar_nodes
500000000,37,I,1.698300000000e-03,2.663790372641e-02,3.676332147563e+00,7.245782659783e-03,5.547482659783e-03,measured_from_Icar_Qcar_nodes
500000000,37,Q,-1.098900000000e-03,-4.867315950356e-05,-1.766414726355e-01,2.755477452569e-04,1.374447745257e-03,measured_from_Icar_Qcar_nodes
500000000,38,I,-9.990000000000e-05,2.722919986371e-02,3.676332147563e+00,7.406621265644e-03,7.506521265644e-03,measured_from_Icar_Qcar_nodes
500000000,38,Q,-6.993000000000e-04,-6.704263935924e-05,-1.766414726355e-01,3.795407633269e-04,1.078840763327e-03,measured_from_Icar_Qcar_nodes
500000000,39,I,4.995000000000e-04,2.681201606701e-02,3.676332147563e+00,7.293142999821e-03,6.793642999821e-03,measured_from_Icar_Qcar_nodes
500000000,39,Q,1.498500000000e-03,-4.501958187103e-04,-1.766414726355e-01,2.548641675103e-03,1.050141675103e-03,measured_from_Icar_Qcar_nodes
500000000,40,I,-1.998000000000e-04,2.684757800340e-02,3.676332147563e+00,7.302816210772e-03,7.502616210772e-03,measured_from_Icar_Qcar_nodes
500000000,40,Q,-3.996000000000e-04,-1.565362998868e-04,-1.766414726355e-01,8.861809039030e-04,1.285780903903e-03,measured_from_Icar_Qcar_nodes
500000000,41,I,2.097900000000e-03,2.608963871922e-02,3.676332147563e+00,7.096648962070e-03,4.998748962070e-03,measured_from_Icar_Qcar_nodes
500000000,41,Q,-1.298700000000e-03,1.912796506323e-05,-1.766414726355e-01,-1.082869429123e-04,1.190413057088e-03,measured_from_Icar_Qcar_nodes
500000000,42,I,1.998000000000e-04,2.700145315401e-02,3.676332147563e+00,7.344671827846e-03,7.144871827846e-03,measured_from_Icar_Qcar_nodes
500000000,42,Q,3.996000000000e-04,-2.512661687063e-04,-1.766414726355e-01,1.422464186680e-03,1.022864186680e-03,measured_from_Icar_Qcar_nodes
500000000,43,I,-1.998000000000e-03,2.695089825679e-02,3.676332147563e+00,7.330920377981e-03,9.328920377981e-03,measured_from_Icar_Qcar_nodes
500000000,43,Q,9.990000000000e-04,-4.814604889486e-04,-1.766414726355e-01,2.725636747505e-03,1.726636747505e-03,measured_from_Icar_Qcar_nodes
500000000,44,I,2.197800000000e-03,2.656945655897e-02,3.676332147563e+00,7.227164329149e-03,5.029364329149e-03,measured_from_Icar_Qcar_nodes
500000000,44,Q,-1.598400000000e-03,1.307931333073e-04,-1.766414726355e-01,-7.404440834640e-04,8.579559165360e-04,measured_from_Icar_Qcar_nodes
500000000,45,I,1.998000000000e-04,2.700300882115e-02,3.676332147563e+00,7.345094985243e-03,7.145294985243e-03,measured_from_Icar_Qcar_nodes
500000000,45,Q,-2.597400000000e-03,1.900547099709e-04,-1.766414726355e-01,-1.075934813808e-03,1.521465186192e-03,measured_from_Icar_Qcar_nodes
500000000,46,I,-8.991000000000e-04,2.691248632744e-02,3.676332147563e+00,7.320471939752e-03,8.219571939752e-03,measured_from_Icar_Qcar_nodes
500000000,46,Q,-2.297700000000e-03,2.866166988807e-04,-1.766414726355e-01,-1.622590066786e-03,6.751099332141e-04,measured_from_Icar_Qcar_nodes
