stim,stim_freq_hz,channel,mean_v,ac_rms_v,half_pp_v,peak_freq_hz,peak_amp_v,amp_at_f0_v,norm_at_f0
425,498929296.5040958,250,-0.00837239427468035,0.002349640702736503,0.004225107625632996,500000000.0,0.0028842923343064286,0.0028750636492409954,0.019767799945200813
425,498929296.5040958,500,-0.0006346792261261578,0.10384000962214035,0.15597698641987798,500000000.0,0.14634665398312102,0.14544176171405446,1.0
425,498929296.5040958,750,5.123340914951305e-05,0.010036183836466449,0.016861378935415505,500000000.0,0.013463310108401164,0.013410553182370496,0.09220565691947745
425,498929296.5040958,1g,4.9574754178455537e-05,0.008315144385670336,0.01508166052350246,500000000.0,0.010029712529280662,0.009976999890333372,0.06859790319336641
